#,"Australian Bureau of Meteorology"
#,"Hydrologic Reference Stations"
#
#,"Dataset version: October, 2015"
#
#,"Daily streamflow (ML/day) and quality code"
#,"Quality code values are defined as:"
#,"  Best available data: A"
#,"  Good data: B"
#,"  Poor data: C"
#,"  Unreliable data: E"
#,"  Gap filled data: G"
#,"For detailed quality code mapping, see the report 'Streamflow quality codes for Hydrologic Reference Stations' at http://www.bom.gov.au/water/hrs/qc_doc.shtml"
#
#,"Nowendoc River at Nowendoc (208007)"
#,"Catchment area:", 221.1,"km^2"
#,"Location:", 151.7163,"degrees E", 31.5162,"degrees S"
#,"Source used:",WISKI (validated data only)
#,"Extraction method:",daily discharge total (cubic metres), reported at 9am local time for the previous 24 hours.
#,"Data gaps were in filled by using daily rainfall-runoff model"
#,"Data extraction date:",1/06/2015
#
#,"For more information see http://www.bom.gov.au/water/hrs"
#
#,"For copyright and licence information see http://www.bom.gov.au/water/hrs/copyright.shtml"
#
Date,Flow (ML),Bureau QCode
1951-01-01,376.865,E
1951-01-02,349.957,E
1951-01-03,200.743,E
1951-01-04,214.18,E
1951-01-05,187.265,E
1951-01-06,200.743,E
1951-01-07,227.667,E
1951-01-08,272.882,E
1951-01-09,272.882,E
1951-01-10,227.667,E
1951-01-11,214.18,E
1951-01-12,200.701,E
1951-01-13,187.265,E
1951-01-14,282.698,E
1951-01-15,354.843,E
1951-01-16,286.325,E
1951-01-17,304.676,E
1951-01-18,678.998,E
1951-01-19,1969.51,E
1951-01-20,2556.8,E
1951-01-21,1755.56,E
1951-01-22,1253.97,E
1951-01-23,1088.83,E
1951-01-24,1376.3,E
1951-01-25,1902.34,E
1951-01-26,2116.44,E
1951-01-27,2409.99,E
1951-01-28,2409.99,E
1951-01-29,1755.56,E
1951-01-30,1278.47,E
1951-01-31,1198.98,E
1951-02-01,1088.83,E
1951-02-02,966.494,E
1951-02-03,893.089,E
1951-02-04,880.818,E
1951-02-05,984.846,E
1951-02-06,984.846,E
1951-02-07,929.77,E
1951-02-08,978.699,E
1951-02-09,1003.15,E
1951-02-10,954.223,E
1951-02-11,831.867,E
1951-02-12,665.511,E
1951-02-13,549.323,E
1951-02-14,513.859,E
1951-02-15,490.599,E
1951-02-16,457.566,E
1951-02-17,435.523,E
1951-02-18,413.545,E
1951-02-19,373.195,E
1951-02-20,440.453,E
1951-02-21,549.323,E
1951-02-22,595.754,E
1951-02-23,595.754,E
1951-02-24,1008.08,E
1951-02-25,1101.06,E
1951-02-26,642.273,E
1951-02-27,480.804,E
1951-02-28,395.172,E
1951-03-01,336.47,E
1951-03-02,300.961,E
1951-03-03,283.826,E
1951-03-04,255.746,E
1951-03-05,214.18,E
1951-03-06,200.701,E
1951-03-07,200.701,E
1951-03-08,187.265,E
1951-03-09,173.831,E
1951-03-10,150.547,E
1951-03-11,138.278,E
1951-03-12,161.562,E
1951-03-13,200.743,E
1951-03-14,241.087,E
1951-03-15,241.087,E
1951-03-16,353.627,E
1951-03-17,457.566,E
1951-03-18,480.804,E
1951-03-19,619.036,E
1951-03-20,857.581,E
1951-03-21,929.77,E
1951-03-22,737.656,E
1951-03-23,527.235,E
1951-03-24,457.566,E
1951-03-25,435.567,E
1951-03-26,373.195,E
1951-03-27,336.47,E
1951-03-28,300.961,E
1951-03-29,269.167,E
1951-03-30,241.087,E
1951-03-31,227.667,E
1951-04-01,227.667,E
1951-04-02,227.667,E
1951-04-03,227.667,E
1951-04-04,214.18,E
1951-04-05,200.701,E
1951-04-06,200.701,E
1951-04-07,200.701,E
1951-04-08,200.701,E
1951-04-09,200.701,E
1951-04-10,200.701,E
1951-04-11,200.701,E
1951-04-12,200.701,E
1951-04-13,194.566,E
1951-04-14,181.132,E
1951-04-15,173.831,E
1951-04-16,161.562,E
1951-04-17,149.293,E
1951-04-18,161.562,E
1951-04-19,179.922,E
1951-04-20,167.653,E
1951-04-21,149.293,E
1951-04-22,149.293,E
1951-04-23,149.293,E
1951-04-24,149.293,E
1951-04-25,144.369,E
1951-04-26,133.354,E
1951-04-27,127.263,E
1951-04-28,127.263,E
1951-04-29,127.263,E
1951-04-30,127.263,E
1951-05-01,127.263,E
1951-05-02,127.263,E
1951-05-03,132.145,E
1951-05-04,149.251,E
1951-05-05,155.385,E
1951-05-06,144.369,E
1951-05-07,133.354,E
1951-05-08,127.263,E
1951-05-09,127.263,E
1951-05-10,127.263,E
1951-05-11,127.263,E
1951-05-12,127.263,E
1951-05-13,127.263,E
1951-05-14,127.263,E
1951-05-15,127.263,E
1951-05-16,127.263,E
1951-05-17,127.263,E
1951-05-18,127.263,E
1951-05-19,138.278,E
1951-05-20,149.293,E
1951-05-21,143.16,E
1951-05-22,138.236,E
1951-05-23,133.354,E
1951-05-24,127.263,E
1951-05-25,127.263,E
1951-05-26,127.263,E
1951-05-27,127.263,E
1951-05-28,127.263,E
1951-05-29,122.381,E
1951-05-30,118.711,E
1951-05-31,118.711,E
1951-06-01,122.381,E
1951-06-02,127.263,E
1951-06-03,123.59,E
1951-06-04,118.711,E
1951-06-05,113.829,E
1951-06-06,110.156,E
1951-06-07,110.156,E
1951-06-08,4890.29,E
1951-06-09,5501.85,E
1951-06-10,1168.31,E
1951-06-11,978.699,E
1951-06-12,636.193,E
1951-06-13,272.882,E
1951-06-14,188.477,E
1951-06-15,161.562,E
1951-06-16,490.599,E
1951-06-17,1431.29,E
1951-06-18,1529.19,E
1951-06-19,857.581,E
1951-06-20,642.273,E
1951-06-21,504.042,E
1951-06-22,435.523,E
1951-06-23,435.523,E
1951-06-24,435.523,E
1951-06-25,435.523,E
1951-06-26,457.566,E
1951-06-27,502.826,E
1951-06-28,502.826,E
1951-06-29,479.588,E
1951-06-30,502.826,E
1951-07-01,502.826,E
1951-07-02,457.566,E
1951-07-03,395.172,E
1951-07-04,354.843,E
1951-07-05,336.47,E
1951-07-06,309.562,E
1951-07-07,292.405,E
1951-07-08,283.826,E
1951-07-09,269.167,E
1951-07-10,254.53,E
1951-07-11,254.53,E
1951-07-12,254.53,E
1951-07-13,269.167,E
1951-07-14,319.335,E
1951-07-15,354.843,E
1951-07-16,463.691,E
1951-07-17,619.036,E
1951-07-18,619.036,E
1951-07-19,504.042,E
1951-07-20,395.172,E
1951-07-21,336.47,E
1951-07-22,309.562,E
1951-07-23,292.405,E
1951-07-24,283.826,E
1951-07-25,269.167,E
1951-07-26,241.087,E
1951-07-27,214.18,E
1951-07-28,187.265,E
1951-07-29,173.831,E
1951-07-30,187.265,E
1951-07-31,187.265,E
1951-08-01,173.831,E
1951-08-02,161.562,E
1951-08-03,149.293,E
1951-08-04,174.998,E
1951-08-05,687.599,E
1951-08-06,990.926,E
1951-08-07,545.608,E
1951-08-08,269.167,E
1951-08-09,241.087,E
1951-08-10,214.18,E
1951-08-11,200.701,E
1951-08-12,187.265,E
1951-08-13,161.562,E
1951-08-14,149.293,E
1951-08-15,149.293,E
1951-08-16,161.562,E
1951-08-17,173.831,E
1951-08-18,187.265,E
1951-08-19,214.18,E
1951-08-20,227.667,E
1951-08-21,227.667,E
1951-08-22,241.087,E
1951-08-23,241.087,E
1951-08-24,214.18,E
1951-08-25,187.265,E
1951-08-26,173.831,E
1951-08-27,167.653,E
1951-08-28,155.385,E
1951-08-29,149.293,E
1951-08-30,143.16,E
1951-08-31,132.145,E
1951-09-01,127.263,E
1951-09-02,127.263,E
1951-09-03,127.263,E
1951-09-04,127.263,E
1951-09-05,127.263,E
1951-09-06,123.59,E
1951-09-07,115.038,E
1951-09-08,110.156,E
1951-09-09,110.156,E
1951-09-10,110.156,E
1951-09-11,110.156,E
1951-09-12,110.156,E
1951-09-13,110.156,E
1951-09-14,101.56,E
1951-09-15,92.9637,E
1951-09-16,92.9637,E
1951-09-17,92.9637,E
1951-09-18,92.9637,E
1951-09-19,92.9637,E
1951-09-20,92.9637,E
1951-09-21,92.9637,E
1951-09-22,92.9637,E
1951-09-23,92.9637,E
1951-09-24,92.9637,E
1951-09-25,92.9637,E
1951-09-26,89.2912,E
1951-09-27,81.9485,E
1951-09-28,78.276,E
1951-09-29,78.276,E
1951-09-30,78.276,E
1951-10-01,78.276,E
1951-10-02,78.276,E
1951-10-03,78.276,E
1951-10-04,78.276,E
1951-10-05,78.276,E
1951-10-06,81.9485,E
1951-10-07,89.2912,E
1951-10-08,89.2912,E
1951-10-09,81.9485,E
1951-10-10,70.9753,E
1951-10-11,63.6746,E
1951-10-12,63.6746,E
1951-10-13,63.6746,E
1951-10-14,63.6746,E
1951-10-15,63.6746,E
1951-10-16,63.6746,E
1951-10-17,63.6746,E
1951-10-18,63.6746,E
1951-10-19,63.6746,E
1951-10-20,63.6746,E
1951-10-21,63.6746,E
1951-10-22,63.6746,E
1951-10-23,70.9753,E
1951-10-24,74.6036,E
1951-10-25,67.3028,E
1951-10-26,56.3319,E
1951-10-27,48.9869,E
1951-10-28,48.9869,E
1951-10-29,48.9869,E
1951-10-30,48.9869,E
1951-10-31,48.9869,E
1951-11-01,48.9869,E
1951-11-02,48.9869,E
1951-11-03,48.9869,E
1951-11-04,48.9869,E
1951-11-05,48.9869,E
1951-11-06,48.9869,E
1951-11-07,48.9869,E
1951-11-08,48.9869,E
1951-11-09,45.2724,E
1951-11-10,39.1369,E
1951-11-11,36.7181,E
1951-11-12,36.7181,E
1951-11-13,36.7181,E
1951-11-14,36.7181,E
1951-11-15,36.7181,E
1951-11-16,36.7181,E
1951-11-17,36.7181,E
1951-11-18,36.7181,E
1951-11-19,36.7181,E
1951-11-20,36.7181,E
1951-11-21,36.7181,E
1951-11-22,36.7181,E
1951-11-23,36.7181,E
1951-11-24,36.7181,E
1951-11-25,36.7181,E
1951-11-26,36.7181,E
1951-11-27,36.7181,E
1951-11-28,36.7181,E
1951-11-29,40.3905,E
1951-11-30,42.8094,E
1951-12-01,45.2724,E
1951-12-02,42.8536,E
1951-12-03,36.7181,E
1951-12-04,36.7181,E
1951-12-05,36.7181,E
1951-12-06,36.7181,E
1951-12-07,36.7181,E
1951-12-08,36.7181,E
1951-12-09,36.7181,E
1951-12-10,36.7181,E
1951-12-11,36.7181,E
1951-12-12,36.7181,E
1951-12-13,36.7181,E
1951-12-14,33.9101,E
1951-12-15,28.3804,E
1951-12-16,25.6609,E
1951-12-17,25.6609,E
1951-12-18,31.1884,E
1951-12-19,36.7181,E
1951-12-20,36.7181,E
1951-12-21,42.8536,E
1951-12-22,42.8536,E
1951-12-23,31.1884,E
1951-12-24,25.6609,E
1951-12-25,25.6609,E
1951-12-26,25.6609,E
1951-12-27,25.6609,E
1951-12-28,25.6609,E
1951-12-29,25.6609,E
1951-12-30,25.6609,E
1951-12-31,25.6609,E
1952-01-01,25.6609,E
1952-01-02,25.6609,E
1952-01-03,25.6609,E
1952-01-04,25.6609,E
1952-01-05,25.6609,E
1952-01-06,25.6609,E
1952-01-07,25.6609,E
1952-01-08,25.6609,E
1952-01-09,25.6609,E
1952-01-10,25.6609,E
1952-01-11,25.6609,E
1952-01-12,25.6609,E
1952-01-13,23.4565,E
1952-01-14,21.3832,E
1952-01-15,19.3093,E
1952-01-16,17.1065,E
1952-01-17,17.1065,E
1952-01-18,17.1065,E
1952-01-19,17.1065,E
1952-01-20,17.1065,E
1952-01-21,17.1065,E
1952-01-22,17.1065,E
1952-01-23,17.1065,E
1952-01-24,14.0825,E
1952-01-25,11.0588,E
1952-01-26,11.0588,E
1952-01-27,11.0588,E
1952-01-28,11.0588,E
1952-01-29,11.0588,E
1952-01-30,11.0588,E
1952-01-31,11.0588,E
1952-02-01,11.0588,E
1952-02-02,10.0656,E
1952-02-03,8.20767,E
1952-02-04,7.34384,E
1952-02-05,7.34384,E
1952-02-06,7.34384,E
1952-02-07,7.34384,E
1952-02-08,7.34384,E
1952-02-09,7.34384,E
1952-02-10,7.34384,E
1952-02-11,7.34384,E
1952-02-12,7.34384,E
1952-02-13,7.34384,E
1952-02-14,5.01079,E
1952-02-15,3.80181,E
1952-02-16,4.92478,E
1952-02-17,4.92478,E
1952-02-18,48.9449,E
1952-02-19,92.9637,E
1952-02-20,121.13,E
1952-02-21,106.484,E
1952-02-22,56.3319,E
1952-02-23,42.8536,E
1952-02-24,31.1884,E
1952-02-25,230.585,E
1952-02-26,457.566,E
1952-02-27,367.048,E
1952-02-28,214.18,E
1952-02-29,396.432,E
1952-03-01,396.432,E
1952-03-02,141.993,E
1952-03-03,110.156,E
1952-03-04,101.56,E
1952-03-05,92.9637,E
1952-03-06,89.2912,E
1952-03-07,81.9485,E
1952-03-08,70.9753,E
1952-03-09,63.6746,E
1952-03-10,56.3319,E
1952-03-11,48.9869,E
1952-03-12,48.9869,E
1952-03-13,42.8536,E
1952-03-14,36.7181,E
1952-03-15,36.7181,E
1952-03-16,36.7181,E
1952-03-17,36.7181,E
1952-03-18,36.7181,E
1952-03-19,36.7181,E
1952-03-20,50.1963,E
1952-03-21,78.3203,E
1952-03-22,264.237,E
1952-03-23,413.59,E
1952-03-24,373.283,E
1952-03-25,304.72,E
1952-03-26,241.132,E
1952-03-27,214.266,E
1952-03-28,164.025,E
1952-03-29,110.114,E
1952-03-30,85.6188,E
1952-03-31,70.9753,E
1952-04-01,56.3319,E
1952-04-02,48.9869,E
1952-04-03,48.9869,E
1952-04-04,48.9869,E
1952-04-05,48.9869,E
1952-04-06,48.9869,E
1952-04-07,48.9869,E
1952-04-08,48.9869,E
1952-04-09,48.9869,E
1952-04-10,63.6326,E
1952-04-11,153.01,E
1952-04-12,177.504,E
1952-04-13,110.114,E
1952-04-14,78.3203,E
1952-04-15,50.1963,E
1952-04-16,42.8536,E
1952-04-17,48.9869,E
1952-04-18,52.6594,E
1952-04-19,52.6594,E
1952-04-20,48.9869,E
1952-04-21,48.9869,E
1952-04-22,48.9869,E
1952-04-23,48.9869,E
1952-04-24,48.9869,E
1952-04-25,48.9869,E
1952-04-26,48.9869,E
1952-04-27,48.9869,E
1952-04-28,48.9869,E
1952-04-29,48.9869,E
1952-04-30,48.9869,E
1952-05-01,48.9869,E
1952-05-02,48.9869,E
1952-05-03,48.9869,E
1952-05-04,45.2724,E
1952-05-05,42.8094,E
1952-05-06,40.3905,E
1952-05-07,36.7181,E
1952-05-08,36.7181,E
1952-05-09,36.7181,E
1952-05-10,57.4971,E
1952-05-11,139.532,E
1952-05-12,155.473,E
1952-05-13,94.2151,E
1952-05-14,70.9753,E
1952-05-15,63.6746,E
1952-05-16,78.3203,E
1952-05-17,160.353,E
1952-05-18,160.353,E
1952-05-19,85.6188,E
1952-05-20,78.276,E
1952-05-21,74.6036,E
1952-05-22,67.3028,E
1952-05-23,56.3319,E
1952-05-24,124.886,E
1952-05-25,175.04,E
1952-05-26,121.13,E
1952-05-27,89.2912,E
1952-05-28,81.9485,E
1952-05-29,78.276,E
1952-05-30,78.276,E
1952-05-31,78.276,E
1952-06-01,126.054,E
1952-06-02,173.831,E
1952-06-03,150.547,E
1952-06-04,127.263,E
1952-06-05,118.711,E
1952-06-06,106.484,E
1952-06-07,97.8876,E
1952-06-08,92.9637,E
1952-06-09,92.9637,E
1952-06-10,85.6188,E
1952-06-11,78.276,E
1952-06-12,78.276,E
1952-06-13,81.9485,E
1952-06-14,282.61,E
1952-06-15,381.751,E
1952-06-16,428.226,E
1952-06-17,619.036,E
1952-06-18,595.798,E
1952-06-19,480.804,E
1952-06-20,424.512,E
1952-06-21,384.205,E
1952-06-22,373.283,E
1952-06-23,354.91,E
1952-06-24,259.483,E
1952-06-25,175.04,E
1952-06-26,138.278,E
1952-06-27,118.711,E
1952-06-28,110.156,E
1952-06-29,110.156,E
1952-06-30,110.156,E
1952-07-01,110.156,E
1952-07-02,110.156,E
1952-07-03,101.56,E
1952-07-04,92.9637,E
1952-07-05,92.9637,E
1952-07-06,92.9637,E
1952-07-07,92.9637,E
1952-07-08,92.9637,E
1952-07-09,92.9637,E
1952-07-10,92.9637,E
1952-07-11,92.9637,E
1952-07-12,92.9637,E
1952-07-13,85.6188,E
1952-07-14,78.276,E
1952-07-15,78.276,E
1952-07-16,78.276,E
1952-07-17,78.276,E
1952-07-18,81.9485,E
1952-07-19,81.9485,E
1952-07-20,78.276,E
1952-07-21,78.276,E
1952-07-22,78.276,E
1952-07-23,78.276,E
1952-07-24,81.9485,E
1952-07-25,89.2912,E
1952-07-26,92.9637,E
1952-07-27,101.56,E
1952-07-28,155.473,E
1952-07-29,277.856,E
1952-07-30,319.401,E
1952-07-31,301.05,E
1952-08-01,246.018,E
1952-08-02,304.676,E
1952-08-03,395.216,E
1952-08-04,336.558,E
1952-08-05,336.558,E
1952-08-06,395.216,E
1952-08-07,2224.04,E
1952-08-08,2850.2,E
1952-08-09,1296.69,E
1952-08-10,692.441,E
1952-08-11,502.826,E
1952-08-12,572.561,E
1952-08-13,2401.15,E
1952-08-14,6984.77,E
1952-08-15,7205.21,E
1952-08-16,3278.47,E
1952-08-17,1633.18,E
1952-08-18,1168.31,E
1952-08-19,929.814,E
1952-08-20,807.479,E
1952-08-21,688.749,E
1952-08-22,549.323,E
1952-08-23,457.566,E
1952-08-24,435.523,E
1952-08-25,413.59,E
1952-08-26,373.283,E
1952-08-27,354.91,E
1952-08-28,336.558,E
1952-08-29,301.05,E
1952-08-30,269.211,E
1952-08-31,254.53,E
1952-09-01,241.132,E
1952-09-02,227.733,E
1952-09-03,227.733,E
1952-09-04,227.733,E
1952-09-05,214.266,E
1952-09-06,187.309,E
1952-09-07,173.831,E
1952-09-08,173.831,E
1952-09-09,173.831,E
1952-09-10,161.562,E
1952-09-11,149.293,E
1952-09-12,138.278,E
1952-09-13,133.398,E
1952-09-14,133.398,E
1952-09-15,127.263,E
1952-09-16,138.278,E
1952-09-17,233.747,E
1952-09-18,233.747,E
1952-09-19,129.726,E
1952-09-20,110.156,E
1952-09-21,110.156,E
1952-09-22,110.156,E
1952-09-23,129.726,E
1952-09-24,138.278,E
1952-09-25,118.711,E
1952-09-26,110.156,E
1952-09-27,110.156,E
1952-09-28,105.275,E
1952-09-29,96.7224,E
1952-09-30,101.602,E
1952-10-01,124.844,E
1952-10-02,133.398,E
1952-10-03,127.263,E
1952-10-04,138.278,E
1952-10-05,292.405,E
1952-10-06,504.042,E
1952-10-07,400.147,E
1952-10-08,227.733,E
1952-10-09,214.266,E
1952-10-10,214.266,E
1952-10-11,291.321,E
1952-10-12,304.72,E
1952-10-13,241.132,E
1952-10-14,200.788,E
1952-10-15,161.562,E
1952-10-16,138.278,E
1952-10-17,127.263,E
1952-10-18,122.381,E
1952-10-19,113.829,E
1952-10-20,110.156,E
1952-10-21,110.156,E
1952-10-22,106.484,E
1952-10-23,106.484,E
1952-10-24,118.711,E
1952-10-25,127.263,E
1952-10-26,138.278,E
1952-10-27,175.04,E
1952-10-28,164.025,E
1952-10-29,110.156,E
1952-10-30,93.0499,E
1952-10-31,101.602,E
1952-11-01,101.602,E
1952-11-02,85.7072,E
1952-11-03,78.3623,E
1952-11-04,78.3623,E
1952-11-05,74.6898,E
1952-11-06,67.3471,E
1952-11-07,63.6746,E
1952-11-08,63.6746,E
1952-11-09,63.6746,E
1952-11-10,63.6746,E
1952-11-11,63.6746,E
1952-11-12,71.0195,E
1952-11-13,78.3623,E
1952-11-14,78.3623,E
1952-11-15,71.0195,E
1952-11-16,63.6746,E
1952-11-17,63.6746,E
1952-11-18,56.3319,E
1952-11-19,48.9869,E
1952-11-20,48.9869,E
1952-11-21,48.9869,E
1952-11-22,48.9869,E
1952-11-23,48.9869,E
1952-11-24,48.9869,E
1952-11-25,56.3319,E
1952-11-26,60.0463,E
1952-11-27,52.7014,E
1952-11-28,48.9869,E
1952-11-29,48.9869,E
1952-11-30,48.9869,E
1952-12-01,48.9869,E
1952-12-02,48.9869,E
1952-12-03,45.3167,E
1952-12-04,39.2254,E
1952-12-05,36.8043,E
1952-12-06,36.8043,E
1952-12-07,36.8043,E
1952-12-08,36.8043,E
1952-12-09,36.8043,E
1952-12-10,36.8043,E
1952-12-11,36.8043,E
1952-12-12,36.8043,E
1952-12-13,36.8043,E
1952-12-14,36.8043,E
1952-12-15,36.8043,E
1952-12-16,36.8043,E
1952-12-17,36.8043,E
1952-12-18,36.8043,E
1952-12-19,36.8043,E
1952-12-20,36.8043,E
1952-12-21,36.8043,E
1952-12-22,36.8043,E
1952-12-23,36.8043,E
1952-12-24,42.8956,E
1952-12-25,56.3319,E
1952-12-26,71.0195,E
1952-12-27,113.829,E
1952-12-28,188.519,E
1952-12-29,177.504,E
1952-12-30,88.126,E
1952-12-31,71.0195,E
1953-01-01,85.7072,E
1953-01-02,71.0195,E
1953-01-03,63.6746,E
1953-01-04,67.3471,E
1953-01-05,67.3471,E
1953-01-06,71.0195,E
1953-01-07,78.3623,E
1953-01-08,85.7072,E
1953-01-09,93.0499,E
1953-01-10,85.7072,E
1953-01-11,71.0195,E
1953-01-12,56.3319,E
1953-01-13,42.8956,E
1953-01-14,36.8043,E
1953-01-15,42.8956,E
1953-01-16,56.3319,E
1953-01-17,78.3623,E
1953-01-18,85.7072,E
1953-01-19,71.0195,E
1953-01-20,56.3319,E
1953-01-21,48.9869,E
1953-01-22,48.9869,E
1953-01-23,56.3319,E
1953-01-24,78.3623,E
1953-01-25,121.172,E
1953-01-26,121.172,E
1953-01-27,85.7072,E
1953-01-28,71.0195,E
1953-01-29,63.6746,E
1953-01-30,56.3319,E
1953-01-31,42.8956,E
1953-02-01,42.8956,E
1953-02-02,42.8956,E
1953-02-03,36.8043,E
1953-02-04,36.8043,E
1953-02-05,36.8043,E
1953-02-06,36.8043,E
1953-02-07,36.8043,E
1953-02-08,36.8043,E
1953-02-09,36.8043,E
1953-02-10,36.8043,E
1953-02-11,36.8043,E
1953-02-12,36.8043,E
1953-02-13,42.8956,E
1953-02-14,56.3319,E
1953-02-15,63.6746,E
1953-02-16,78.3623,E
1953-02-17,286.325,E
1953-02-18,502.826,E
1953-02-19,309.562,E
1953-02-20,101.602,E
1953-02-21,899.147,E
1953-02-22,2165.21,E
1953-02-23,2165.25,E
1953-02-24,1345.73,E
1953-02-25,1345.73,E
1953-02-26,1565.92,E
1953-02-27,1284.59,E
1953-02-28,1064.42,E
1953-03-01,954.312,E
1953-03-02,808.673,E
1953-03-03,483.258,E
1953-03-04,214.135,E
1953-03-05,161.52,E
1953-03-06,138.278,E
1953-03-07,138.278,E
1953-03-08,149.293,E
1953-03-09,138.278,E
1953-03-10,118.711,E
1953-03-11,105.275,E
1953-03-12,113.829,E
1953-03-13,163.981,E
1953-03-14,187.223,E
1953-03-15,161.52,E
1953-03-16,138.278,E
1953-03-17,123.59,E
1953-03-18,115.038,E
1953-03-19,101.602,E
1953-03-20,101.602,E
1953-03-21,110.156,E
1953-03-22,101.602,E
1953-03-23,93.0499,E
1953-03-24,264.281,E
1953-03-25,457.566,E
1953-03-26,457.566,E
1953-03-27,395.172,E
1953-03-28,304.676,E
1953-03-29,227.622,E
1953-03-30,187.223,E
1953-03-31,161.52,E
1953-04-01,138.278,E
1953-04-02,123.59,E
1953-04-03,115.038,E
1953-04-04,110.156,E
1953-04-05,110.156,E
1953-04-06,110.156,E
1953-04-07,110.156,E
1953-04-08,101.602,E
1953-04-09,93.0499,E
1953-04-10,101.602,E
1953-04-11,118.711,E
1953-04-12,122.381,E
1953-04-13,113.829,E
1953-04-14,110.156,E
1953-04-15,110.156,E
1953-04-16,106.484,E
1953-04-17,97.9318,E
1953-04-18,93.0499,E
1953-04-19,93.0499,E
1953-04-20,93.0499,E
1953-04-21,93.0499,E
1953-04-22,93.0499,E
1953-04-23,85.7072,E
1953-04-24,78.3623,E
1953-04-25,78.3623,E
1953-04-26,78.3623,E
1953-04-27,78.3623,E
1953-04-28,78.3623,E
1953-04-29,78.3623,E
1953-04-30,78.3623,E
1953-05-01,139.532,E
1953-05-02,386.638,E
1953-05-03,386.638,E
1953-05-04,174.998,E
1953-05-05,129.726,E
1953-05-06,118.711,E
1953-05-07,150.505,E
1953-05-08,419.626,E
1953-05-09,619.036,E
1953-05-10,572.561,E
1953-05-11,504.042,E
1953-05-12,395.172,E
1953-05-13,304.676,E
1953-05-14,460.021,E
1953-05-15,419.626,E
1953-05-16,173.745,E
1953-05-17,167.653,E
1953-05-18,155.429,E
1953-05-19,149.293,E
1953-05-20,138.278,E
1953-05-21,127.263,E
1953-05-22,123.59,E
1953-05-23,115.038,E
1953-05-24,110.156,E
1953-05-25,110.156,E
1953-05-26,110.156,E
1953-05-27,110.156,E
1953-05-28,110.156,E
1953-05-29,110.156,E
1953-05-30,110.156,E
1953-05-31,105.275,E
1953-06-01,105.275,E
1953-06-02,110.156,E
1953-06-03,106.484,E
1953-06-04,97.9318,E
1953-06-05,93.0499,E
1953-06-06,85.7072,E
1953-06-07,78.3623,E
1953-06-08,78.3623,E
1953-06-09,78.3623,E
1953-06-10,78.3623,E
1953-06-11,78.3623,E
1953-06-12,78.3623,E
1953-06-13,78.3623,E
1953-06-14,78.3623,E
1953-06-15,74.6478,E
1953-06-16,70.9311,E
1953-06-17,67.3028,E
1953-06-18,63.6746,E
1953-06-19,63.6746,E
1953-06-20,63.6746,E
1953-06-21,63.6746,E
1953-06-22,63.6746,E
1953-06-23,63.6746,E
1953-06-24,63.6746,E
1953-06-25,63.6746,E
1953-06-26,63.6746,E
1953-06-27,63.6746,E
1953-06-28,56.3319,E
1953-06-29,48.9869,E
1953-06-30,48.9869,E
1953-07-01,48.9869,E
1953-07-02,56.3319,E
1953-07-03,63.6746,E
1953-07-04,63.6746,E
1953-07-05,63.6746,E
1953-07-06,63.6746,E
1953-07-07,63.6746,E
1953-07-08,63.6746,E
1953-07-09,71.0195,E
1953-07-10,94.2594,E
1953-07-11,101.602,E
1953-07-12,93.0499,E
1953-07-13,101.602,E
1953-07-14,105.275,E
1953-07-15,96.7224,E
1953-07-16,93.0499,E
1953-07-17,93.0499,E
1953-07-18,85.7072,E
1953-07-19,71.0195,E
1953-07-20,63.6746,E
1953-07-21,63.6746,E
1953-07-22,63.6746,E
1953-07-23,63.6746,E
1953-07-24,63.6746,E
1953-07-25,63.6746,E
1953-07-26,63.6746,E
1953-07-27,63.6746,E
1953-07-28,60.0021,E
1953-07-29,60.0021,E
1953-07-30,63.6746,E
1953-07-31,63.6746,E
1953-08-01,56.3319,E
1953-08-02,48.9869,E
1953-08-03,48.9869,E
1953-08-04,48.9869,E
1953-08-05,56.3319,E
1953-08-06,86.9144,E
1953-08-07,101.602,E
1953-08-08,85.7072,E
1953-08-09,71.0195,E
1953-08-10,63.6746,E
1953-08-11,63.6746,E
1953-08-12,63.6746,E
1953-08-13,60.0021,E
1953-08-14,52.6594,E
1953-08-15,56.3319,E
1953-08-16,63.6746,E
1953-08-17,71.0195,E
1953-08-18,71.0195,E
1953-08-19,63.6746,E
1953-08-20,60.0021,E
1953-08-21,52.6594,E
1953-08-22,88.126,E
1953-08-23,110.156,E
1953-08-24,101.602,E
1953-08-25,115.038,E
1953-08-26,123.59,E
1953-08-27,127.263,E
1953-08-28,138.278,E
1953-08-29,188.432,E
1953-08-30,331.539,E
1953-08-31,376.821,E
1953-09-01,272.837,E
1953-09-02,188.432,E
1953-09-03,129.726,E
1953-09-04,110.156,E
1953-09-05,101.602,E
1953-09-06,93.0499,E
1953-09-07,85.7072,E
1953-09-08,78.3623,E
1953-09-09,74.6478,E
1953-09-10,81.9905,E
1953-09-11,110.156,E
1953-09-12,110.156,E
1953-09-13,85.7072,E
1953-09-14,71.0195,E
1953-09-15,63.6746,E
1953-09-16,63.6746,E
1953-09-17,60.0021,E
1953-09-18,52.6594,E
1953-09-19,48.9869,E
1953-09-20,48.9869,E
1953-09-21,48.9869,E
1953-09-22,48.9869,E
1953-09-23,48.9869,E
1953-09-24,48.9869,E
1953-09-25,48.9869,E
1953-09-26,48.9869,E
