#,"Australian Bureau of Meteorology"
#,"Hydrologic Reference Stations"
#
#,"Dataset version: October, 2015"
#
#,"Daily streamflow (ML/day) and quality code"
#,"Quality code values are defined as:"
#,"  Best available data: A"
#,"  Good data: B"
#,"  Poor data: C"
#,"  Unreliable data: E"
#,"  Gap filled data: G"
#,"For detailed quality code mapping, see the report 'Streamflow quality codes for Hydrologic Reference Stations' at http://www.bom.gov.au/water/hrs/qc_doc.shtml"
#
#,"Ansons River at Downstream of Big Boggy Creek (302214)"
#,"Catchment area:", 229.9,"km^2"
#,"Location:", 148.2163,"degrees E", 41.0471,"degrees S"
#,"Source used:",WISKI (validated data only)
#,"Extraction method:",daily discharge total (cubic metres), reported at 9am local time for the previous 24 hours.
#,"Data gaps were in filled by using daily rainfall-runoff model"
#,"Data extraction date:",1/06/2015
#
#,"For more information see http://www.bom.gov.au/water/hrs"
#
#,"For copyright and licence information see http://www.bom.gov.au/water/hrs/copyright.shtml"
#
Date,Flow (ML),Bureau QCode
1979-05-24,22.5548,B
1979-05-25,22.7638,B
1979-05-26,23.1693,B
1979-05-27,26.8822,B
1979-05-28,96.9649,B
1979-05-29,81.8628,B
1979-05-30,174.345,B
1979-05-31,134.595,B
1979-06-01,74.637,B
1979-06-02,54.3989,B
1979-06-03,48.8492,B
1979-06-04,45.2167,B
1979-06-05,42.1545,B
1979-06-06,41.1475,B
1979-06-07,40.9843,B
1979-06-08,40.8946,B
1979-06-09,191.063,B
1979-06-10,302.341,B
1979-06-11,170.82,B
1979-06-12,108.435,B
1979-06-13,86.4194,B
1979-06-14,98.0983,B
1979-06-15,95.5395,B
1979-06-16,98.8271,B
1979-06-17,233.693,B
1979-06-18,242.269,B
1979-06-19,149.543,B
1979-06-20,99.5145,B
1979-06-21,75.7681,B
1979-06-22,68.3746,B
1979-06-23,69.5861,B
1979-06-24,66.5055,B
1979-06-25,61.0155,B
1979-06-26,58.3417,B
1979-06-27,56.3163,B
1979-06-28,55.9232,B
1979-06-29,55.9117,B
1979-06-30,88.3575,B
1979-07-01,174.457,B
1979-07-02,310.066,B
1979-07-03,361.173,B
1979-07-04,171.908,B
1979-07-05,108.327,B
1979-07-06,84.9871,B
1979-07-07,74.9819,B
1979-07-08,70.7172,B
1979-07-09,112.161,B
1979-07-10,177.671,B
1979-07-11,167.124,B
1979-07-12,114.964,B
1979-07-13,85.3688,B
1979-07-14,83.456,B
1979-07-15,68.3332,B
1979-07-16,58.1946,B
1979-07-17,55.8427,B
1979-07-18,65.1169,B
1979-07-19,118.47,B
1979-07-20,96.3695,B
1979-07-21,74.1473,B
1979-07-22,63.1627,B
1979-07-23,79.3109,B
1979-07-24,316.25,B
1979-07-25,276.754,B
1979-07-26,132.059,B
1979-07-27,97.4201,B
1979-07-28,86.1067,B
1979-07-29,75.2279,B
1979-07-30,66.4595,B
1979-07-31,61.2844,B
1979-08-01,62.1351,C
1979-08-02,80.0811,C
1979-08-03,115.941,B
1979-08-04,127.057,B
1979-08-05,76.4923,B
1979-08-06,52.854,B
1979-08-07,48.3227,B
1979-08-08,52.5459,B
1979-08-09,182.456,B
1979-08-10,541.828,B
1979-08-11,306.181,B
1979-08-12,157.477,B
1979-08-13,104.287,B
1979-08-14,79.4488,B
1979-08-15,67.3032,B
1979-08-16,69.0987,B
1979-08-17,84.6883,B
1979-08-18,140.561,B
1979-08-19,306.388,B
1979-08-20,408.302,B
1979-08-21,384.876,B
1979-08-22,654.02,B
1979-08-23,354.253,B
1979-08-24,193.794,B
1979-08-25,129.946,B
1979-08-26,104.807,B
1979-08-27,93.8199,B
1979-08-28,95.443,B
1979-08-29,116.518,B
1979-08-30,102.246,B
1979-08-31,84.1411,B
1979-09-01,71.8438,B
1979-09-02,60.4982,B
1979-09-03,54.7829,B
1979-09-04,52.7161,B
1979-09-05,70.7264,B
1979-09-06,352.529,B
1979-09-07,503.389,B
1979-09-08,620.339,B
1979-09-09,299.56,B
1979-09-10,305.652,B
1979-09-11,277.213,B
1979-09-12,800.489,B
1979-09-13,1023.31,B
1979-09-14,808.305,B
1979-09-15,360.621,B
1979-09-16,210.414,B
1979-09-17,152.835,B
1979-09-18,202.204,B
1979-09-19,174.954,B
1979-09-20,121.24,B
1979-09-21,92.9808,B
1979-09-22,76.3084,B
1979-09-23,70.3747,B
1979-09-24,79.1776,B
1979-09-25,72.1081,B
1979-09-26,62.365,B
1979-09-27,60.3074,B
1979-09-28,71.9426,B
1979-09-29,424.579,B
1979-09-30,2599.25,B
1979-10-01,2464.76,B
1979-10-02,818.444,B
1979-10-03,366.461,B
1979-10-04,223.527,B
1979-10-05,161.882,B
1979-10-06,134.997,B
1979-10-07,140.106,B
1979-10-08,162.406,B
1979-10-09,153.254,B
1979-10-10,121.624,B
1979-10-11,288.754,B
1979-10-12,398.739,B
1979-10-13,1229.92,B
1979-10-14,603.832,B
1979-10-15,366.254,B
1979-10-16,591.211,B
1979-10-17,400.969,B
1979-10-18,225.622,B
1979-10-19,155.583,B
1979-10-20,127.981,B
1979-10-21,107.444,B
1979-10-22,95.5855,B
1979-10-23,92.4681,B
1979-10-24,409.498,B
1979-10-25,2104.9,B
1979-10-26,608.844,B
1979-10-27,267.558,B
1979-10-28,160.498,B
1979-10-29,129.893,B
1979-10-30,127.275,B
1979-10-31,102.499,B
1979-11-01,81.7708,B
1979-11-02,71.7817,B
1979-11-03,66.579,B
1979-11-04,60.6016,B
1979-11-05,76.5268,B
1979-11-06,77.8189,B
1979-11-07,56.6497,B
1979-11-08,47.3295,B
1979-11-09,43.7845,B
1979-11-10,42.612,B
1979-11-11,43.1476,B
1979-11-12,47.7456,B
1979-11-13,62.7466,B
1979-11-14,52.2264,B
1979-11-15,45.7708,B
1979-11-16,93.1923,B
1979-11-17,115.686,B
1979-11-18,69.262,B
1979-11-19,51.0884,B
1979-11-20,46.3892,B
1979-11-21,41.3866,B
1979-11-22,34.4827,B
1979-11-23,30.0479,B
1979-11-24,28.2455,B
1979-11-25,27.903,B
1979-11-26,30.0847,B
1979-11-27,35.6276,B
1979-11-28,30.6549,B
1979-11-29,25.8431,B
1979-11-30,24.1464,B
1979-12-01,23.4222,B
1979-12-02,22.8886,B
1979-12-03,20.9338,B
1979-12-04,19.3638,B
1979-12-05,19.0088,B
1979-12-06,19.3808,B
1979-12-07,19.4288,B
1979-12-08,19.2029,B
1979-12-09,20.0979,B
1979-12-10,20.4609,B
1979-12-11,23.9165,B
1979-12-12,38.9635,B
1979-12-13,35.1701,B
1979-12-14,26.0982,B
1979-12-15,23.7717,B
1979-12-16,21.4517,B
1979-12-17,20.2868,B
1979-12-18,20.7368,B
1979-12-19,21.5398,B
1979-12-20,20.8938,B
1979-12-21,18.3389,B
1979-12-22,16.0951,B
1979-12-23,15.2212,B
1979-12-24,14.0131,B
1979-12-25,12.7813,B
1979-12-26,12.5962,B
1979-12-27,12.5544,B
1979-12-28,12.6574,B
1979-12-29,12.7342,B
1979-12-30,12.2983,B
1979-12-31,12.4353,B
1980-01-01,12.1923,B
1980-01-02,11.9764,B
1980-01-03,12.4553,B
1980-01-04,13.3521,B
1980-01-05,13.2013,B
1980-01-06,14.5952,B
1980-01-07,14.1991,B
1980-01-08,12.1183,B
1980-01-09,12.3702,B
1980-01-10,21.7557,B
1980-01-11,51.0355,B
1980-01-12,37.6323,B
1980-01-13,33.3976,B
1980-01-14,42.2326,B
1980-01-15,36.5817,B
1980-01-16,25.7212,B
1980-01-17,19.7958,B
1980-01-18,16.4751,B
1980-01-19,13.8512,B
1980-01-20,12.8873,B
1980-01-21,11.3713,B
1980-01-22,10.5303,B
1980-01-23,10.2604,B
1980-01-24,10.3485,B
1980-01-25,10.4894,B
1980-01-26,10.2285,B
1980-01-27,9.65442,B
1980-01-28,9.65235,B
1980-01-29,9.50154,B
1980-01-30,9.0176,B
1980-01-31,9.20543,B
1980-02-01,9.66752,B
1980-02-02,9.90432,B
1980-02-03,9.00058,B
1980-02-04,7.42761,C
1980-02-05,7.02253,C
1980-02-06,6.93355,B
1980-02-07,6.85769,B
1980-02-08,6.75469,B
1980-02-09,6.95172,B
1980-02-10,6.90068,B
1980-02-11,6.97563,B
1980-02-12,6.94758,B
1980-02-13,6.82251,B
1980-02-14,7.0977,B
1980-02-15,7.14759,B
1980-02-16,6.96252,B
1980-02-17,7.00367,B
1980-02-18,7.25863,B
1980-02-19,8.3856,B
1980-02-20,10.0574,B
1980-02-21,11.6403,B
1980-02-22,25.8247,B
1980-02-23,39.2508,B
1980-02-24,30.1054,B
1980-02-25,19.536,B
1980-02-26,15.6452,B
1980-02-27,13.5652,B
1980-02-28,11.9704,B
1980-02-29,11.3414,B
1980-03-01,11.2713,B
1980-03-02,10.9453,B
1980-03-03,10.3825,B
1980-03-04,10.2843,B
1980-03-05,9.90547,B
1980-03-06,9.57947,B
1980-03-07,9.3544,B
1980-03-08,9.63649,B
1980-03-09,11.2662,B
1980-03-10,12.4233,B
1980-03-11,11.4253,B
1980-03-12,9.84938,B
1980-03-13,8.78839,B
1980-03-14,8.83759,B
1980-03-15,8.73252,B
1980-03-16,8.13846,B
1980-03-17,7.63958,B
1980-03-18,7.21265,B
1980-03-19,6.51353,B
1980-03-20,6.65951,B
1980-03-21,6.31857,B
1980-03-22,5.90958,B
1980-03-23,5.6537,B
1980-03-24,5.42472,B
1980-03-25,5.46679,B
1980-03-26,5.70267,B
1980-03-27,6.80366,B
1980-03-28,181.628,B
1980-03-29,116.118,B
1980-03-30,52.4425,B
1980-03-31,30.0962,B
1980-04-01,20.028,B
1980-04-02,16.07,B
1980-04-03,13.5052,B
1980-04-04,13.6522,B
1980-04-05,33.193,B
1980-04-06,34.1011,B
1980-04-07,28.1536,B
1980-04-08,23.4383,B
1980-04-09,18.503,B
1980-04-10,15.8741,B
1980-04-11,14.3743,B
1980-04-12,13.1983,B
1980-04-13,12.8772,B
1980-04-14,12.5233,B
1980-04-15,11.8113,B
1980-04-16,11.1713,B
1980-04-17,10.9444,B
1980-04-18,11.3994,B
1980-04-19,12.3123,B
1980-04-20,13.0133,B
1980-04-21,14.4722,B
1980-04-22,16.0401,B
1980-04-23,23.1647,B
1980-04-24,964.476,B
1980-04-25,838.33,B
1980-04-26,369.725,B
1980-04-27,173.214,B
1980-04-28,100.579,B
1980-04-29,66.3032,B
1980-04-30,54.5806,B
1980-05-01,54.1736,B
1980-05-02,48.4514,B
1980-05-03,41.7889,B
1980-05-04,37.253,B
1980-05-05,40.7084,B
1980-05-06,44.7753,B
1980-05-07,39.0002,B
1980-05-08,35.1701,B
1980-05-09,32.2251,B
1980-05-10,31.0664,B
1980-05-11,40.6532,B
1980-05-12,94.9234,B
1980-05-13,148.292,B
1980-05-14,99.2271,B
1980-05-15,72.6047,B
1980-05-16,59.5119,B
1980-05-17,50.893,B
1980-05-18,54.0357,B
1980-05-19,55.9002,B
1980-05-20,107.602,B
1980-05-21,119.511,B
1980-05-22,66.2825,B
1980-05-23,50.7274,B
1980-05-24,44.6075,B
1980-05-25,42.1545,B
1980-05-26,46.7617,B
1980-05-27,44.4512,B
1980-05-28,39.5911,B
1980-05-29,46.0122,B
1980-05-30,2081.15,B
1980-05-31,4337.06,B
1980-06-01,1501.41,B
1980-06-02,719.932,B
1980-06-03,538.127,B
1980-06-04,343.264,B
1980-06-05,320.756,B
1980-06-06,276.386,B
1980-06-07,196.089,B
1980-06-08,148.637,B
1980-06-09,122.236,B
1980-06-10,130.694,B
1980-06-11,152.221,B
1980-06-12,109.251,B
1980-06-13,87.6609,B
1980-06-14,75.8118,B
1980-06-15,67.8412,B
1980-06-16,65.4502,B
1980-06-17,90.2748,B
1980-06-18,100.526,B
1980-06-19,81.2444,B
1980-06-20,68.1493,B
1980-06-21,60.6798,B
1980-06-22,56.3715,B
1980-06-23,53.5437,B
1980-06-24,52.5276,B
1980-06-25,59.8223,B
1980-06-26,85.9596,B
1980-06-27,80.4788,B
1980-06-28,172.253,B
1980-06-29,1261.44,B
1980-06-30,1305.76,B
1980-07-01,581.302,B
1980-07-02,305.238,B
1980-07-03,370.254,B
1980-07-04,440.213,B
1980-07-05,529.529,B
1980-07-06,303.261,B
1980-07-07,197.215,B
1980-07-08,155.314,B
1980-07-09,129.392,B
1980-07-10,105.722,B
1980-07-11,91.3117,B
1980-07-12,81.8536,B
1980-07-13,77.8005,B
1980-07-14,77.7844,B
1980-07-15,91.6266,B
1980-07-16,203.11,B
1980-07-17,233.096,B
1980-07-18,159.323,B
1980-07-19,227.856,B
1980-07-20,203.809,B
1980-07-21,133.979,B
1980-07-22,105.501,B
1980-07-23,88.9759,B
1980-07-24,77.7499,B
1980-07-25,70.7103,B
1980-07-26,67.0503,B
1980-07-27,65.602,B
1980-07-28,82.8445,B
1980-07-29,457.984,B
1980-07-30,353.609,B
1980-07-31,188.759,B
1980-08-01,130.367,B
1980-08-02,100.793,B
1980-08-03,92.537,B
1980-08-04,89.9875,B
1980-08-05,81.3248,B
1980-08-06,72.4507,B
1980-08-07,65.5514,B
1980-08-08,91.7301,B
1980-08-09,174.478,B
1980-08-10,133.025,B
1980-08-11,104.324,B
1980-08-12,221.226,B
1980-08-13,166.832,B
1980-08-14,158.684,B
1980-08-15,112.899,B
1980-08-16,104.736,B
1980-08-17,89.0518,B
1980-08-18,68.8183,B
1980-08-19,59.7671,B
1980-08-20,55.4956,B
1980-08-21,53.7207,B
1980-08-22,54.707,B
1980-08-23,57.4773,B
1980-08-24,57.3187,B
1980-08-25,56.0841,B
1980-08-26,57.9969,B
1980-08-27,52.654,B
1980-08-28,45.8306,B
1980-08-29,48.1273,B
1980-08-30,87.5919,B
1980-08-31,225.773,B
1980-09-01,616.707,B
1980-09-02,353.977,B
1980-09-03,277.558,B
1980-09-04,180.66,B
1980-09-05,115.968,B
1980-09-06,95.6177,B
1980-09-07,78.4787,B
1980-09-08,65.1675,B
1980-09-09,170.255,B
1980-09-10,519.942,B
1980-09-11,258.224,B
1980-09-12,139.515,B
1980-09-13,99.5168,B
1980-09-14,78.6396,B
1980-09-15,104.607,B
1980-09-16,410.119,B
1980-09-17,342.574,B
1980-09-18,356.391,B
1980-09-19,608.729,B
1980-09-20,350.896,B
1980-09-21,285.467,B
1980-09-22,186.47,B
1980-09-23,152.7,B
1980-09-24,112.605,B
1980-09-25,98.6915,B
1980-09-26,179.763,B
1980-09-27,271.995,B
1980-09-28,165.937,B
1980-09-29,104.402,B
1980-09-30,78.9017,B
1980-10-01,60.0476,B
1980-10-02,50.5504,B
1980-10-03,45.1317,B
1980-10-04,42.9936,B
1980-10-05,52.4172,B
1980-10-06,63.1351,B
1980-10-07,130.215,B
1980-10-08,591.165,B
1980-10-09,447.891,B
1980-10-10,197.914,B
1980-10-11,123.716,B
1980-10-12,93.5463,B
1980-10-13,83.8123,B
1980-10-14,93.4543,B
1980-10-15,107.743,B
1980-10-16,77.9223,B
1980-10-17,60.7396,B
1980-10-18,50.955,B
1980-10-19,46.4076,B
1980-10-20,47.5456,B
1980-10-21,153.851,B
1980-10-22,292.18,B
1980-10-23,138.524,B
1980-10-24,109.276,B
1980-10-25,267.075,B
1980-10-26,158.544,B
1980-10-27,86.601,B
1980-10-28,60.8086,B
1980-10-29,50.9297,B
1980-10-30,43.1683,B
1980-10-31,37.3679,B
1980-11-01,36.023,B
1980-11-02,35.8529,B
1980-11-03,34.7379,B
1980-11-04,50.8907,B
1980-11-05,51.7045,B
1980-11-06,43.5936,B
1980-11-07,53.054,B
1980-11-08,69.2551,B
1980-11-09,60.3901,B
1980-11-10,56.4359,B
1980-11-11,50.6286,B
1980-11-12,39.5106,B
1980-11-13,31.2526,B
1980-11-14,27.2363,B
1980-11-15,26.3396,B
1980-11-16,30.2686,B
1980-11-17,32.9792,B
1980-11-18,27.4018,B
1980-11-19,26.1189,B
1980-11-20,29.3536,B
1980-11-21,28.3306,B
1980-11-22,21.4478,B
1980-11-23,18.9619,B
1980-11-24,16.299,B
1980-11-25,15.2582,B
1980-11-26,14.4892,B
1980-11-27,14.0701,B
1980-11-28,14.0552,B
1980-11-29,17.9759,B
1980-11-30,77.3085,B
1980-12-01,149.945,B
1980-12-02,53.3345,B
1980-12-03,44.3109,B
1980-12-04,171.287,B
1980-12-05,135.179,B
1980-12-06,69.8942,B
1980-12-07,44.5362,B
1980-12-08,31.0825,B
1980-12-09,24.8361,B
1980-12-10,21.7078,B
1980-12-11,19.4868,B
1980-12-12,17.1041,B
1980-12-13,15.6162,B
1980-12-14,23.5969,B
1980-12-15,83.1341,B
1980-12-16,96.85,B
1980-12-17,83.9112,B
1980-12-18,84.1733,B
1980-12-19,97.4569,B
1980-12-20,65.1284,B
1980-12-21,43.389,B
1980-12-22,30.9606,B
1980-12-23,24.5556,B
1980-12-24,20.9917,B
1980-12-25,18.687,B
1980-12-26,17.6609,B
1980-12-27,16.3831,B
1980-12-28,16.273,B
1980-12-29,18.1129,B
1980-12-30,32.2274,B
1980-12-31,39.8072,B
1981-01-01,28.126,B
1981-01-02,22.7537,B
1981-01-03,18.7559,B
1981-01-04,16.5431,B
1981-01-05,15.6022,B
1981-01-06,14.5352,B
1981-01-07,13.4492,B
1981-01-08,13.0792,B
1981-01-09,12.8873,B
1981-01-10,13.8712,B
1981-01-11,14.1092,B
1981-01-12,14.0922,B
1981-01-13,12.9562,B
1981-01-14,11.3083,B
1981-01-15,10.6584,B
1981-01-16,10.3754,B
1981-01-17,9.89237,B
1981-01-18,10.3834,B
1981-01-19,11.8113,B
1981-01-20,14.4803,B
1981-01-21,17.1611,B
1981-01-22,15.5831,B
1981-01-23,12.2842,B
1981-01-24,10.0924,B
1981-01-25,8.44147,B
1981-01-26,7.62946,B
1981-01-27,7.03655,B
1981-01-28,7.00252,B
1981-01-29,6.81562,B
1981-01-30,6.7786,B
1981-01-31,6.68457,B
1981-02-01,6.66572,B
1981-02-02,6.12867,B
1981-02-03,5.7767,B
1981-02-04,5.74773,B
1981-02-05,5.77969,B
1981-02-06,5.53576,B
1981-02-07,5.18264,B
1981-02-08,5.21275,B
1981-02-09,5.61071,B
1981-02-10,5.94958,B
1981-02-11,5.76267,B
1981-02-12,5.92774,B
1981-02-13,5.49461,B
1981-02-14,5.13367,B
1981-02-15,4.99872,B
1981-02-16,5.65761,B
1981-02-17,6.08269,B
1981-02-18,5.62565,B
1981-02-19,5.08677,B
1981-02-20,4.70582,B
1981-02-21,4.69663,B
1981-02-22,4.87871,B
1981-02-23,5.26379,B
1981-02-24,5.68359,B
1981-02-25,5.75072,B
1981-02-26,5.25781,B
1981-02-27,4.85963,B
1981-02-28,4.5957,B
1981-03-01,4.74284,B
1981-03-02,5.79371,B
1981-03-03,24.0131,B
1981-03-04,42.4832,B
1981-03-05,32.5171,B
1981-03-06,19.067,B
1981-03-07,13.6763,B
1981-03-08,10.7683,B
1981-03-09,9.47648,B
1981-03-10,8.33962,B
1981-03-11,7.89454,B
1981-03-12,7.15656,B
1981-03-13,6.39467,B
1981-03-14,7.04368,B
1981-03-15,7.67866,B
1981-03-16,8.43043,B
1981-03-17,7.63452,B
1981-03-18,6.84159,B
1981-03-19,6.29466,B
1981-03-20,6.30662,B
1981-03-21,6.1696,B
1981-03-22,6.10775,B
1981-03-23,5.7567,B
1981-03-24,5.5776,B
1981-03-25,5.47461,B
1981-03-26,5.31276,B
1981-03-27,4.98469,B
1981-03-28,4.94561,B
1981-03-29,4.93963,B
1981-03-30,5.43369,B
1981-03-31,8.4525,B
1981-04-01,22.2706,B
1981-04-02,15.8362,B
1981-04-03,12.9252,B
1981-04-04,12.1302,B
1981-04-05,11.2394,B
1981-04-06,10.8763,B
1981-04-07,11.6352,B
1981-04-08,13.5142,B
1981-04-09,14.8782,B
1981-04-10,12.5314,B
1981-04-11,9.96548,B
1981-04-12,8.45848,B
1981-04-13,7.50853,B
1981-04-14,6.98252,B
1981-04-15,6.72159,B
1981-04-16,6.85769,B
1981-04-17,9.60936,B
1981-04-18,14.8722,B
1981-04-19,18.744,B
1981-04-20,12.7574,B
1981-04-21,9.88041,B
1981-04-22,8.41963,B
1981-04-23,7.5736,B
1981-04-24,7.31266,B
1981-04-25,7.27955,B
1981-04-26,7.1115,B
1981-04-27,6.73055,B
1981-04-28,6.29075,B
1981-04-29,6.87953,B
1981-04-30,8.16743,B
1981-05-01,8.93943,B
1981-05-02,8.87046,B
1981-05-03,8.05455,B
1981-05-04,7.43658,B
1981-05-05,7.3345,B
1981-05-06,7.18851,B
1981-05-07,7.11058,B
1981-05-08,7.05563,B
1981-05-09,7.25656,B
1981-05-10,7.46462,B
1981-05-11,8.70953,B
1981-05-12,9.87834,B
1981-05-13,10.3733,B
1981-05-14,9.79052,B
1981-05-15,8.00466,B
1981-05-16,7.60762,B
1981-05-17,7.62946,B
1981-05-18,7.80855,B
1981-05-19,7.92948,B
1981-05-20,7.76947,B
1981-05-21,7.63268,B
1981-05-22,7.29657,B
1981-05-23,7.48164,B
1981-05-24,8.90656,B
1981-05-25,10.8113,B
1981-05-26,16.1252,B
1981-05-27,80.1179,B
1981-05-28,160.298,B
1981-05-29,136.073,B
1981-05-30,77.0809,B
1981-05-31,56.1991,B
1981-06-01,56.6267,B
1981-06-02,78.0993,B
1981-06-03,223.198,B
1981-06-04,824.881,B
1981-06-05,1326.5,B
1981-06-06,866.723,B
1981-06-07,669.377,B
1981-06-08,543.024,B
1981-06-09,364.116,B
1981-06-10,235.234,B
1981-06-11,157.18,B
1981-06-12,150.543,B
1981-06-13,120.78,B
1981-06-14,98.0684,B
1981-06-15,209.089,B
1981-06-16,198.436,B
1981-06-17,124.493,B
1981-06-18,90.5737,B
1981-06-19,75.0417,B
1981-06-20,71.738,B
1981-06-21,68.5608,B
1981-06-22,62.1305,B
1981-06-23,73.6646,B
1981-06-24,108.34,B
1981-06-25,168.852,B
1981-06-26,262.615,B
1981-06-27,348.253,B
1981-06-28,398.095,B
1981-06-29,265.466,B
1981-06-30,218.665,B
1981-07-01,183.794,B
1981-07-02,663.767,B
1981-07-03,1267.48,B
1981-07-04,749.336,B
1981-07-05,1063.01,B
1981-07-06,575.991,B
1981-07-07,329.952,B
1981-07-08,233.257,B
1981-07-09,166.413,B
1981-07-10,136.126,B
1981-07-11,112.621,B
1981-07-12,103.248,B
1981-07-13,99.0271,B
1981-07-14,96.8638,B
1981-07-15,91.4933,B
1981-07-16,95.1004,B
1981-07-17,111.803,B
1981-07-18,99.7812,B
1981-07-19,82.1686,B
1981-07-20,72.453,B
1981-07-21,66.0204,B
1981-07-22,91.1255,B
1981-07-23,228.134,B
1981-07-24,232.958,B
1981-07-25,711.724,B
1981-07-26,572.796,B
1981-07-27,453.846,B
1981-07-28,381.381,B
1981-07-29,238.981,B
1981-07-30,285.03,B
1981-07-31,206.579,B
1981-08-01,148.561,B
1981-08-02,125.861,B
1981-08-03,139.156,B
1981-08-04,205.728,B
1981-08-05,182.072,B
1981-08-06,166.28,B
1981-08-07,207.048,B
1981-08-08,164.473,B
1981-08-09,126.85,B
1981-08-10,227.16,B
1981-08-11,1056.18,B
1981-08-12,628.409,B
1981-08-13,640.8,B
1981-08-14,1777.98,B
1981-08-15,2030.91,B
1981-08-16,830.123,B
1981-08-17,2689.6,B
1981-08-18,5922.68,B
1981-08-19,1734.25,B
1981-08-20,840.514,B
1981-08-21,791.684,B
1981-08-22,1639.32,B
1981-08-23,856.056,B
1981-08-24,425.568,B
1981-08-25,302.364,B
1981-08-26,230.291,B
1981-08-27,194.123,B
1981-08-28,279.145,B
1981-08-29,1256.17,B
1981-08-30,1612.22,B
1981-08-31,1080.62,B
1981-09-01,807.823,B
1981-09-02,495.871,B
1981-09-03,305.031,B
1981-09-04,223.543,B
1981-09-05,176.678,B
1981-09-06,148.43,B
1981-09-07,132.438,B
1981-09-08,121.948,B
1981-09-09,112.941,B
1981-09-10,101.611,B
1981-09-11,93.7509,B
1981-09-12,87.4264,B
1981-09-13,86.378,B
1981-09-14,78.6787,B
1981-09-15,70.177,B
1981-09-16,64.2548,B
1981-09-17,59.7073,B
1981-09-18,57.2313,B
1981-09-19,54.7875,B
1981-09-20,49.5067,B
1981-09-21,46.9295,B
1981-09-22,51.024,B
1981-09-23,76.0946,B
1981-09-24,89.0633,B
1981-09-25,140.094,B
1981-09-26,100.48,B
1981-09-27,70.4712,B
1981-09-28,139.648,B
1981-09-29,172.179,B
1981-09-30,108.442,B
1981-10-01,74.2255,B
1981-10-02,105.014,B
1981-10-03,1297.19,B
1981-10-04,2345.67,B
1981-10-05,832.146,B
1981-10-06,427.844,B
1981-10-07,264.408,B
1981-10-08,167.397,B
1981-10-09,124.318,B
1981-10-10,103.138,B
1981-10-11,86.4953,B
1981-10-12,72.6047,B
1981-10-13,62.8202,B
1981-10-14,55.9186,B
1981-10-15,53.2931,B
1981-10-16,52.9299,B
1981-10-17,49.4331,B
1981-10-18,50.4745,B
1981-10-19,53.8771,B
1981-10-20,50.109,B
1981-10-21,48.0744,B
1981-10-22,46.2743,B
1981-10-23,46.7387,B
1981-10-24,51.1344,B
1981-10-25,45.4213,B
1981-10-26,39.2692,B
1981-10-27,35.6897,B
1981-10-28,33.2297,B
1981-10-29,31.8159,B
1981-10-30,30.6687,B
1981-10-31,28.2179,B
1981-11-01,26.7075,B
1981-11-02,25.5396,B
1981-11-03,24.8867,B
1981-11-04,24.6085,B
1981-11-05,25.6086,B
1981-11-06,27.4317,B
1981-11-07,26.4178,B
1981-11-08,23.5556,B
1981-11-09,23.2452,B
1981-11-10,24.0774,B
1981-11-11,30.9147,B
1981-11-12,43.8166,B
1981-11-13,36.7265,B
1981-11-14,29.0686,B
1981-11-15,27.2868,B
1981-11-16,28.4754,B
1981-11-17,28.6754,B
1981-11-18,26.3396,B
1981-11-19,22.8477,B
1981-11-20,21.8228,B
1981-11-21,20.3848,B
1981-11-22,19.4578,B
1981-11-23,18.303,B
1981-11-24,17.917,B
1981-11-25,20.7289,B
1981-11-26,22.9838,B
1981-11-27,21.5667,B
1981-11-28,18.0069,B
1981-11-29,16.9581,B
1981-11-30,16.3351,B
1981-12-01,16.822,B
1981-12-02,21.2207,B
1981-12-03,30.3123,B
1981-12-04,29.1375,B
1981-12-05,29.8111,B
1981-12-06,26.4224,B
1981-12-07,21.8768,B
1981-12-08,19.078,B
1981-12-09,16.0741,B
1981-12-10,14.8672,B
1981-12-11,13.5181,B
1981-12-12,13.6522,B
1981-12-13,15.8921,B
1981-12-14,18.912,B
1981-12-15,17.1381,B
1981-12-16,14.6902,B
1981-12-17,15.229,B
1981-12-18,14.5842,B
1981-12-19,14.4662,B
1981-12-20,13.9071,B
1981-12-21,11.8553,B
1981-12-22,10.5793,B
1981-12-23,9.84754,B
1981-12-24,9.4505,B
1981-12-25,9.83052,B
1981-12-26,9.93444,B
1981-12-27,9.75236,B
1981-12-28,11.5943,B
1981-12-29,15.2651,B
1981-12-30,17.223,B
1981-12-31,17.1611,B
1982-01-01,17.4761,B
1982-01-02,17.646,B
1982-01-03,15.0801,B
1982-01-04,13.3383,B
1982-01-05,10.4625,B
1982-01-06,8.4325,B
1982-01-07,8.25962,B
1982-01-08,17.966,B
1982-01-09,32.4826,B
1982-01-10,24.174,B
1982-01-11,16.7599,B
1982-01-12,13.1933,B
1982-01-13,11.3573,B
1982-01-14,10.1584,B
1982-01-15,9.33348,B
1982-01-16,8.99346,B
1982-01-17,8.86839,B
1982-01-18,8.1695,B
1982-01-19,7.70648,B
1982-01-20,7.53359,B
1982-01-21,7.20966,B
1982-01-22,7.08253,B
1982-01-23,6.52272,B
1982-01-24,6.21765,B
1982-01-25,5.96774,B
1982-01-26,6.96551,B
1982-01-27,8.07248,B
1982-01-28,9.1045,B
1982-01-29,8.9815,B
1982-01-30,7.27565,B
1982-01-31,6.02867,B
1982-02-01,5.32678,B
