time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1970-03-23T00:00:00Z,-34.4632,139.0584,21.77708625793457
1970-03-24T00:00:00Z,-34.4632,139.0584,23.90066909790039
1970-03-25T00:00:00Z,-34.4632,139.0584,27.310209274291992
1970-03-26T00:00:00Z,-34.4632,139.0584,29.884740829467773
1970-03-27T00:00:00Z,-34.4632,139.0584,27.278141021728516
1970-03-28T00:00:00Z,-34.4632,139.0584,19.276866912841797
1970-03-29T00:00:00Z,-34.4632,139.0584,17.513307571411133
1970-03-30T00:00:00Z,-34.4632,139.0584,19.37317657470703
1970-03-31T00:00:00Z,-34.4632,139.0584,22.2791690826416
1970-04-01T00:00:00Z,-34.4632,139.0584,26.783987045288086
1970-04-02T00:00:00Z,-34.4632,139.0584,20.873701095581055
1970-04-03T00:00:00Z,-34.4632,139.0584,17.363510131835938
1970-04-04T00:00:00Z,-34.4632,139.0584,18.92975425720215
1970-04-05T00:00:00Z,-34.4632,139.0584,19.785320281982422
1970-04-06T00:00:00Z,-34.4632,139.0584,24.957304000854492
1970-04-07T00:00:00Z,-34.4632,139.0584,19.82735824584961
1970-04-08T00:00:00Z,-34.4632,139.0584,19.0452880859375
1970-04-09T00:00:00Z,-34.4632,139.0584,21.196443557739258
1970-04-10T00:00:00Z,-34.4632,139.0584,21.249774932861328
1970-04-11T00:00:00Z,-34.4632,139.0584,22.333377838134766
1970-04-12T00:00:00Z,-34.4632,139.0584,21.4658260345459
1970-04-13T00:00:00Z,-34.4632,139.0584,24.847190856933594
1970-04-14T00:00:00Z,-34.4632,139.0584,25.824081420898438
1970-04-15T00:00:00Z,-34.4632,139.0584,28.45992088317871
1970-04-16T00:00:00Z,-34.4632,139.0584,30.863988876342773
1970-04-17T00:00:00Z,-34.4632,139.0584,30.579132080078125
1970-04-18T00:00:00Z,-34.4632,139.0584,30.568254470825195
1970-04-19T00:00:00Z,-34.4632,139.0584,19.84547996520996
1970-04-20T00:00:00Z,-34.4632,139.0584,23.799192428588867
1970-04-21T00:00:00Z,-34.4632,139.0584,23.286083221435547
1970-04-22T00:00:00Z,-34.4632,139.0584,18.430835723876953
1970-04-23T00:00:00Z,-34.4632,139.0584,16.636882781982422
1970-04-24T00:00:00Z,-34.4632,139.0584,18.656688690185547
1970-04-25T00:00:00Z,-34.4632,139.0584,15.678303718566895
1970-04-26T00:00:00Z,-34.4632,139.0584,16.748729705810547
1970-04-27T00:00:00Z,-34.4632,139.0584,16.846418380737305
1970-04-28T00:00:00Z,-34.4632,139.0584,16.899263381958008
1970-04-29T00:00:00Z,-34.4632,139.0584,19.346616744995117
1970-04-30T00:00:00Z,-34.4632,139.0584,23.199424743652344
1970-05-01T00:00:00Z,-34.4632,139.0584,25.407901763916016
1970-05-02T00:00:00Z,-34.4632,139.0584,14.300240516662598
1970-05-03T00:00:00Z,-34.4632,139.0584,16.14061164855957
1970-05-04T00:00:00Z,-34.4632,139.0584,14.124798774719238
1970-05-05T00:00:00Z,-34.4632,139.0584,15.325642585754395
1970-05-06T00:00:00Z,-34.4632,139.0584,12.550776481628418
1970-05-07T00:00:00Z,-34.4632,139.0584,14.714134216308594
1970-05-08T00:00:00Z,-34.4632,139.0584,15.718267440795898
1970-05-09T00:00:00Z,-34.4632,139.0584,17.530258178710938
1970-05-10T00:00:00Z,-34.4632,139.0584,18.186193466186523
1970-05-11T00:00:00Z,-34.4632,139.0584,19.554826736450195
1970-05-12T00:00:00Z,-34.4632,139.0584,21.234333038330078
1970-05-13T00:00:00Z,-34.4632,139.0584,18.143966674804688
1970-05-14T00:00:00Z,-34.4632,139.0584,16.031906127929688
1970-05-15T00:00:00Z,-34.4632,139.0584,15.31896686553955
1970-05-16T00:00:00Z,-34.4632,139.0584,14.213285446166992
1970-05-17T00:00:00Z,-34.4632,139.0584,14.66689395904541
1970-05-18T00:00:00Z,-34.4632,139.0584,14.471102714538574
1970-05-19T00:00:00Z,-34.4632,139.0584,14.011351585388184
1970-05-20T00:00:00Z,-34.4632,139.0584,13.233325958251953
1970-05-21T00:00:00Z,-34.4632,139.0584,13.461970329284668
1970-05-22T00:00:00Z,-34.4632,139.0584,13.522553443908691
1970-05-23T00:00:00Z,-34.4632,139.0584,13.39943790435791
1970-05-24T00:00:00Z,-34.4632,139.0584,13.689453125
1970-05-25T00:00:00Z,-34.4632,139.0584,13.530374526977539
1970-05-26T00:00:00Z,-34.4632,139.0584,14.660834312438965
1970-05-27T00:00:00Z,-34.4632,139.0584,17.977825164794922
1970-05-28T00:00:00Z,-34.4632,139.0584,17.714431762695312
1970-05-29T00:00:00Z,-34.4632,139.0584,13.729284286499023
1970-05-30T00:00:00Z,-34.4632,139.0584,14.056598663330078
1970-05-31T00:00:00Z,-34.4632,139.0584,14.122312545776367
1970-06-01T00:00:00Z,-34.4632,139.0584,16.29499053955078
