time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],lwe_thickness_of_precipitation_amount[unit="mm day-1"]
1970-05-26T00:00:00Z,-20.3004,148.5484,0.0
1970-05-27T00:00:00Z,-20.3004,148.5484,0.0
1970-05-28T00:00:00Z,-20.3004,148.5484,0.0
1970-05-29T00:00:00Z,-20.3004,148.5484,0.0
1970-05-30T00:00:00Z,-20.3004,148.5484,0.0
1970-05-31T00:00:00Z,-20.3004,148.5484,0.0
1970-06-01T00:00:00Z,-20.3004,148.5484,0.0
1970-06-02T00:00:00Z,-20.3004,148.5484,0.0
1970-06-03T00:00:00Z,-20.3004,148.5484,0.0
1970-06-04T00:00:00Z,-20.3004,148.5484,0.0
1970-06-05T00:00:00Z,-20.3004,148.5484,0.0
1970-06-06T00:00:00Z,-20.3004,148.5484,0.0
1970-06-07T00:00:00Z,-20.3004,148.5484,0.0
1970-06-08T00:00:00Z,-20.3004,148.5484,0.0
1970-06-09T00:00:00Z,-20.3004,148.5484,0.0
1970-06-10T00:00:00Z,-20.3004,148.5484,0.0
1970-06-11T00:00:00Z,-20.3004,148.5484,0.6054335832595825
1970-06-12T00:00:00Z,-20.3004,148.5484,0.7322220206260681
1970-06-13T00:00:00Z,-20.3004,148.5484,0.0
1970-06-14T00:00:00Z,-20.3004,148.5484,0.0
1970-06-15T00:00:00Z,-20.3004,148.5484,0.0
1970-06-16T00:00:00Z,-20.3004,148.5484,0.0
1970-06-17T00:00:00Z,-20.3004,148.5484,0.0
1970-06-18T00:00:00Z,-20.3004,148.5484,3.40360951423645
1970-06-19T00:00:00Z,-20.3004,148.5484,0.0
1970-06-20T00:00:00Z,-20.3004,148.5484,0.5679183602333069
1970-06-21T00:00:00Z,-20.3004,148.5484,1.760090708732605
1970-06-22T00:00:00Z,-20.3004,148.5484,3.0141091346740723
1970-06-23T00:00:00Z,-20.3004,148.5484,0.0
1970-06-24T00:00:00Z,-20.3004,148.5484,0.0
1970-06-25T00:00:00Z,-20.3004,148.5484,0.0
1970-06-26T00:00:00Z,-20.3004,148.5484,0.5862423777580261
1970-06-27T00:00:00Z,-20.3004,148.5484,0.0
1970-06-28T00:00:00Z,-20.3004,148.5484,0.0
1970-06-29T00:00:00Z,-20.3004,148.5484,0.0
1970-06-30T00:00:00Z,-20.3004,148.5484,0.0
1970-07-01T00:00:00Z,-20.3004,148.5484,0.0
1970-07-02T00:00:00Z,-20.3004,148.5484,0.0
1970-07-03T00:00:00Z,-20.3004,148.5484,0.0
1970-07-04T00:00:00Z,-20.3004,148.5484,0.0
1970-07-05T00:00:00Z,-20.3004,148.5484,0.0
1970-07-06T00:00:00Z,-20.3004,148.5484,0.0
1970-07-07T00:00:00Z,-20.3004,148.5484,0.0
1970-07-08T00:00:00Z,-20.3004,148.5484,0.0
1970-07-09T00:00:00Z,-20.3004,148.5484,6.050575256347656
1970-07-10T00:00:00Z,-20.3004,148.5484,0.0
1970-07-11T00:00:00Z,-20.3004,148.5484,0.0
1970-07-12T00:00:00Z,-20.3004,148.5484,0.0
1970-07-13T00:00:00Z,-20.3004,148.5484,0.0
1970-07-14T00:00:00Z,-20.3004,148.5484,0.0
1970-07-15T00:00:00Z,-20.3004,148.5484,0.0
1970-07-16T00:00:00Z,-20.3004,148.5484,0.0
1970-07-17T00:00:00Z,-20.3004,148.5484,0.0
1970-07-18T00:00:00Z,-20.3004,148.5484,0.0
1970-07-19T00:00:00Z,-20.3004,148.5484,0.0
1970-07-20T00:00:00Z,-20.3004,148.5484,0.0
1970-07-21T00:00:00Z,-20.3004,148.5484,0.0
1970-07-22T00:00:00Z,-20.3004,148.5484,0.0
1970-07-23T00:00:00Z,-20.3004,148.5484,0.0
1970-07-24T00:00:00Z,-20.3004,148.5484,0.0
1970-07-25T00:00:00Z,-20.3004,148.5484,0.0
1970-07-26T00:00:00Z,-20.3004,148.5484,0.0
1970-07-27T00:00:00Z,-20.3004,148.5484,0.0
1970-07-28T00:00:00Z,-20.3004,148.5484,0.0
1970-07-29T00:00:00Z,-20.3004,148.5484,0.0
1970-07-30T00:00:00Z,-20.3004,148.5484,1.2748531103134155
1970-07-31T00:00:00Z,-20.3004,148.5484,0.0
