time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],lwe_thickness_of_precipitation_amount[unit="mm day-1"]
1970-03-30T00:00:00Z,-34.9703,138.6813,0.6920113563537598
1970-03-31T00:00:00Z,-34.9703,138.6813,0.0
1970-04-01T00:00:00Z,-34.9703,138.6813,0.0
1970-04-02T00:00:00Z,-34.9703,138.6813,0.0
1970-04-03T00:00:00Z,-34.9703,138.6813,5.049988269805908
1970-04-04T00:00:00Z,-34.9703,138.6813,3.4476990699768066
1970-04-05T00:00:00Z,-34.9703,138.6813,1.4634257555007935
1970-04-06T00:00:00Z,-34.9703,138.6813,0.10931096971035004
1970-04-07T00:00:00Z,-34.9703,138.6813,0.0
1970-04-08T00:00:00Z,-34.9703,138.6813,0.0
1970-04-09T00:00:00Z,-34.9703,138.6813,1.8967632055282593
1970-04-10T00:00:00Z,-34.9703,138.6813,13.557861328125
1970-04-11T00:00:00Z,-34.9703,138.6813,0.0
1970-04-12T00:00:00Z,-34.9703,138.6813,0.0
1970-04-13T00:00:00Z,-34.9703,138.6813,0.0
1970-04-14T00:00:00Z,-34.9703,138.6813,0.0
1970-04-15T00:00:00Z,-34.9703,138.6813,0.0
1970-04-16T00:00:00Z,-34.9703,138.6813,0.0
1970-04-17T00:00:00Z,-34.9703,138.6813,0.0
1970-04-18T00:00:00Z,-34.9703,138.6813,0.0
1970-04-19T00:00:00Z,-34.9703,138.6813,8.736427307128906
1970-04-20T00:00:00Z,-34.9703,138.6813,4.846181392669678
1970-04-21T00:00:00Z,-34.9703,138.6813,8.68104362487793
1970-04-22T00:00:00Z,-34.9703,138.6813,17.345857620239258
1970-04-23T00:00:00Z,-34.9703,138.6813,3.681284189224243
1970-04-24T00:00:00Z,-34.9703,138.6813,3.8673837184906006
1970-04-25T00:00:00Z,-34.9703,138.6813,7.2513933181762695
1970-04-26T00:00:00Z,-34.9703,138.6813,8.434042930603027
1970-04-27T00:00:00Z,-34.9703,138.6813,6.547358989715576
1970-04-28T00:00:00Z,-34.9703,138.6813,21.102624893188477
1970-04-29T00:00:00Z,-34.9703,138.6813,0.0
1970-04-30T00:00:00Z,-34.9703,138.6813,0.0
1970-05-01T00:00:00Z,-34.9703,138.6813,0.1454169601202011
1970-05-02T00:00:00Z,-34.9703,138.6813,14.221126556396484
1970-05-03T00:00:00Z,-34.9703,138.6813,4.648862361907959
1970-05-04T00:00:00Z,-34.9703,138.6813,2.3967339992523193
1970-05-05T00:00:00Z,-34.9703,138.6813,4.61549186706543
1970-05-06T00:00:00Z,-34.9703,138.6813,2.3960213661193848
1970-05-07T00:00:00Z,-34.9703,138.6813,1.2912846803665161
1970-05-08T00:00:00Z,-34.9703,138.6813,0.0
1970-05-09T00:00:00Z,-34.9703,138.6813,0.0
1970-05-10T00:00:00Z,-34.9703,138.6813,4.64055061340332
1970-05-11T00:00:00Z,-34.9703,138.6813,1.2345890998840332
1970-05-12T00:00:00Z,-34.9703,138.6813,0.0
1970-05-13T00:00:00Z,-34.9703,138.6813,0.0
1970-05-14T00:00:00Z,-34.9703,138.6813,9.093681335449219
1970-05-15T00:00:00Z,-34.9703,138.6813,6.156703948974609
