time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1970-03-22T00:00:00Z,-17.7371,145.4363,24.458009719848633
1970-03-23T00:00:00Z,-17.7371,145.4363,28.660749435424805
1970-03-24T00:00:00Z,-17.7371,145.4363,29.569042205810547
1970-03-25T00:00:00Z,-17.7371,145.4363,29.387685775756836
1970-03-26T00:00:00Z,-17.7371,145.4363,26.672103881835938
1970-03-27T00:00:00Z,-17.7371,145.4363,26.532175064086914
1970-03-28T00:00:00Z,-17.7371,145.4363,26.49301528930664
1970-03-29T00:00:00Z,-17.7371,145.4363,27.335552215576172
1970-03-30T00:00:00Z,-17.7371,145.4363,29.271663665771484
1970-03-31T00:00:00Z,-17.7371,145.4363,25.45998764038086
1970-04-01T00:00:00Z,-17.7371,145.4363,27.00000762939453
1970-04-02T00:00:00Z,-17.7371,145.4363,27.421070098876953
1970-04-03T00:00:00Z,-17.7371,145.4363,28.34383773803711
1970-04-04T00:00:00Z,-17.7371,145.4363,28.882551193237305
1970-04-05T00:00:00Z,-17.7371,145.4363,28.224628448486328
1970-04-06T00:00:00Z,-17.7371,145.4363,27.425155639648438
1970-04-07T00:00:00Z,-17.7371,145.4363,27.43048667907715
1970-04-08T00:00:00Z,-17.7371,145.4363,27.228431701660156
1970-04-09T00:00:00Z,-17.7371,145.4363,25.220172882080078
1970-04-10T00:00:00Z,-17.7371,145.4363,26.4428653717041
1970-04-11T00:00:00Z,-17.7371,145.4363,24.972558975219727
1970-04-12T00:00:00Z,-17.7371,145.4363,24.846567153930664
1970-04-13T00:00:00Z,-17.7371,145.4363,25.09463882446289
1970-04-14T00:00:00Z,-17.7371,145.4363,24.454627990722656
1970-04-15T00:00:00Z,-17.7371,145.4363,25.1402587890625
1970-04-16T00:00:00Z,-17.7371,145.4363,23.939983367919922
1970-04-17T00:00:00Z,-17.7371,145.4363,23.506168365478516
1970-04-18T00:00:00Z,-17.7371,145.4363,24.42643928527832
1970-04-19T00:00:00Z,-17.7371,145.4363,24.306198120117188
1970-04-20T00:00:00Z,-17.7371,145.4363,24.95766258239746
